epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,1.7938043063499935,0.6088207094918504,0.617855316822412,0.8784029038112523,4.969836434458088e-05,0.0004969282409784868
2,0.5133926620133656,0.8958133589006072,0.35874384062908954,0.9165154264972777,4.8800884649231264e-05,0.0004877886008156408
3,0.28031819963577115,0.9456695429849792,0.28114895262973494,0.9310344827586207,4.732965984261501e-05,0.00047280612778499774
4,0.17722451904971365,0.9677213167146053,0.2522943551819467,0.9201451905626135,4.532091636218621e-05,0.00045234974009654937
5,0.12146917757000471,0.9830616810482582,0.22969056179108074,0.9382940108892922,4.282411613907041e-05,0.00042692314190604356
6,0.08016261447443677,0.9926494087567913,0.2334542611982342,0.9310344827586207,3.9900738681165586e-05,0.00039715242044697206
7,0.06098286940404576,0.9948865452221157,0.2180116054367024,0.9382940108892922,3.662276724361889e-05,0.00036377062968501693
8,0.0448985168559744,0.9974432726110578,0.21976403829839397,0.9346642468239564,3.3070916362186205e-05,0.0003275997400965494
9,0.033897251972959,0.9977628635346756,0.22217028746939183,0.9382940108892922,2.9332644393485654e-05,0.00028953039902753766
10,0.02871052180939244,0.9980824544582934,0.20965767041281433,0.9346642468239564,2.5499999999999996e-05,0.0002505
11,0.02483943335535752,0.9980824544582934,0.21696973606917042,0.9364791288566243,2.1667355606514346e-05,0.00021146960097246246
12,0.01917184249028568,0.9996804090763822,0.21423866276624198,0.9382940108892922,1.7929083637813788e-05,0.00017340025990345064
13,0.02143600520928777,0.9984020453819111,0.21300357680923276,0.9401088929219601,1.4377232756381102e-05,0.00013722937031498307
14,0.016088372594672447,0.9996804090763822,0.20992933774870667,0.9382940108892922,1.109926131883441e-05,0.00010384757955302797
15,0.01534901685910356,0.9996804090763822,0.21466485646886316,0.9401088929219601,8.175883860929586e-06,7.40768580939564e-05
16,0.014732270925694207,0.9990412272291467,0.21532911517929468,0.9364791288566243,5.679083637813789e-06,4.865025990345063e-05
17,0.013102046178624668,0.9996804090763822,0.20925783271311416,0.941923774954628,3.6703401573849885e-06,2.8193872215002235e-05
18,0.012819982707957636,0.9996804090763822,0.20978035335640294,0.9401088929219601,2.199115350768738e-06,1.3211399184359193e-05
19,0.01286870498179237,1.0,0.21360573639075683,0.9328493647912885,1.3016356554191274e-06,4.071759021513154e-06
20,0.012121871970986816,0.9996804090763822,0.20861982091071385,0.9364791288566243,1e-06,1e-06
