epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,2.286482306134781,0.518056887184404,0.9928418678077725,0.8112522686025408,2.9920567482839963e-05,0.0002991810233575568
2,0.8119916979708052,0.8574624480664749,0.5159117127286976,0.911070780399274,2.968314021064018e-05,0.0002967330663097039
3,0.4660570953897334,0.9162671780121444,0.3748654716406457,0.9165154264972777,2.9290319486279726e-05,0.0002926829491861254
4,0.3128600322941158,0.944710770214126,0.3175826836952064,0.9183303085299456,2.874640913581771e-05,0.00028707504591756876
5,0.22930871931727073,0.9619686800894854,0.2734700054362984,0.9346642468239564,2.8057368354874363e-05,0.00027997079786577355
6,0.17130091722570087,0.9696388622563119,0.25942045744988534,0.9292196007259528,2.7230746418436738e-05,0.0002714480406590546
7,0.13211140578053712,0.9846596356663471,0.2338116634535703,0.9437386569872959,2.6275599969422215e-05,0.0002616001514088704
8,0.10099578945733519,0.9881751358261426,0.23090752795636113,0.925589836660617,2.5202393792203443e-05,0.0002505350256506492
9,0.07749996859950545,0.9920102269095558,0.23178830549472473,0.9328493647912885,2.4022886158240857e-05,0.00023837389521772463
10,0.06304659952548565,0.9955257270693513,0.21694683943437362,0.9310344827586207,2.2749999999999997e-05,0.00022524999999999992
11,0.0537389649126468,0.994566954298498,0.22204118641177886,0.9346642468239564,2.1397681324599104e-05,0.0002113071281398321
12,0.04146260547622224,0.9980824544582934,0.21899318692363975,0.9346642468239564,1.9980746418436738e-05,0.00019669804065905458
13,0.04176932472239176,0.9980824544582934,0.21804563707237667,0.9346642468239564,1.8514719516857508e-05,0.00018158279777725494
14,0.03120994757647787,0.9993608181527645,0.20759133966183274,0.9346642468239564,1.7015662717380978e-05,0.00016612700525851415
15,0.03009277349531403,0.9984020453819111,0.21733269357070084,0.941923774954628,1.5500000000000004e-05,0.0001505
16,0.026410361828705722,0.9984020453819111,0.2179946821392556,0.9364791288566243,1.3984337282619028e-05,0.0001348729947414858
17,0.022724852511184824,0.9990412272291467,0.20936399364265904,0.9382940108892922,1.248528048314249e-05,0.00011941720222274492
18,0.020115164872622025,1.0,0.2070732131978994,0.9401088929219601,1.1019253581563265e-05,0.00010430195934094534
19,0.019852298330938274,0.9990412272291467,0.21243726413446848,0.9364791288566243,9.602318675400901e-06,8.969287186016786e-05
20,0.01744900632277012,0.9996804090763822,0.205398118241729,0.9364791288566243,8.250000000000004e-06,7.575000000000001e-05
21,0.01662567855546786,1.0,0.20052787581096976,0.9382940108892922,6.977113841759142e-06,6.262610478227527e-05
22,0.017008723715512507,1.0,0.20538480834065245,0.9401088929219601,5.797606207796561e-06,5.046497434935074e-05
23,0.016421159982952724,0.9990412272291467,0.20196852194797754,0.9364791288566243,4.724400030577788e-06,3.939984859112959e-05
24,0.015544178809038401,0.9996804090763822,0.20599209356329617,0.9382940108892922,3.7692535815632648e-06,2.9551959340945373e-05
25,0.013160186592631158,1.0,0.2035382440729496,0.941923774954628,2.9426316451256395e-06,2.1029202134226415e-05
26,0.013779694337984764,0.9993608181527645,0.20661726339759065,0.9310344827586207,2.2535908641822864e-06,1.3924954082431155e-05
27,0.01394459571881049,1.0,0.21060772718838036,0.9382940108892922,1.7096805137202739e-06,8.317050813874547e-06
28,0.014308708143971453,1.0,0.20908298243357784,0.9364791288566243,1.3168597893598177e-06,4.26693369029605e-06
29,0.015286098462051765,0.9990412272291467,0.21559560769482664,0.9382940108892922,1.0794325171600358e-06,1.8189766424431266e-06
30,0.013140120270601588,0.9996804090763822,0.20779040054217007,0.941923774954628,1e-06,1e-06
