epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,1.07241084938348,0.6807286673058485,1.2385226455660783,0.6533575317604355,0.00029815940691897306,0.002981538666722409
2,0.46703207576644423,0.8501118568232662,0.8074725423880368,0.7749546279491834,0.0002926829491861254,0.0029266092461845833
3,0.29091340274371136,0.9047619047619048,0.6042817726109292,0.8130671506352087,0.00028370547536616097,0.002836564283020458
4,0.24880372476191062,0.9181847235538511,0.7068318011756385,0.8148820326678766,0.00027144804065905466,0.002713620983065234
5,0.22539156912500083,0.9319271332694151,0.5657412309179288,0.8166969147005445,0.0002562124637873889,0.0025608066183892284
6,0.18912501925332892,0.9370405880472995,0.5895798981946956,0.8439201451905626,0.00023837389521772474,0.002381883985812564
7,0.13082442645039488,0.9603707254713966,0.7731910940739724,0.8058076225045372,0.00021837157971106225,0.002181258754359451
8,0.08442385706868405,0.9725151805688719,0.5634332519910297,0.8584392014519057,0.00019669804065905466,0.001963870983065234
9,0.049159809323751004,0.9843400447427293,0.367409141548316,0.8929219600725953,0.00017388695252351454,0.0017350734803278265
10,0.04052921365345294,0.9868967721316715,0.4663102210325252,0.8747731397459165,0.0001505,0.0015005
11,0.03948388563706571,0.9878555449025248,0.42138719493810584,0.8874773139745916,0.0001271130474764855,0.0012659265196721743
12,0.011666322257723951,0.9974432726110578,0.39776063841613796,0.9019963702359347,0.00010430195934094536,0.0010371290169347664
13,0.013908485325393242,0.9964844998402045,0.40527057972231273,0.8983666061705989,8.262842028893775e-05,0.0008197412456405497
14,0.009536279546684467,0.9961649089165868,0.3807234852802948,0.9001814882032668,6.262610478227527e-05,0.0006191160141874368
15,0.006647764166091417,0.9980824544582934,0.367578361893306,0.9074410163339383,4.478753621261114e-05,0.00044019338161077214
16,0.00514116086061751,0.9993608181527645,0.3884158549853981,0.9001814882032668,2.9551959340945366e-05,0.0002873790169347665
17,0.004912289196194366,0.9987216363055289,0.35093926647830137,0.9074410163339383,1.7294524633839014e-05,0.00016443571697954252
18,0.003769379753204817,0.9987216363055289,0.33456284051149165,0.911070780399274,8.317050813874547e-06,7.439075381541728e-05
19,0.005020180156910729,0.9984020453819111,0.3524654209072923,0.9074410163339383,2.84059308102692e-06,1.9461333277591084e-05
20,0.004860069318256317,0.9990412272291467,0.33620790820805435,0.9128856624319419,1e-06,1e-06
