epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,1.4736604126698294,0.6647491211249601,0.4718764682863239,0.8892921960072595,9.939057285945933e-05,0.0004969282409784868
2,0.3889192484626377,0.9149888143176734,0.35275114388517803,0.9056261343012704,9.757729755661012e-05,0.0004877886008156408
3,0.1873191451733011,0.9677213167146053,0.2577858385503184,0.9292196007259528,9.460482294732422e-05,0.00047280612778499774
4,0.11473596718944502,0.9801853627356983,0.251423879213861,0.9346642468239564,9.054634122155992e-05,0.00045234974009654937
5,0.07583091921030466,0.9894534995206136,0.24147760827506734,0.9274047186932849,8.550178566873411e-05,0.00042692314190604356
6,0.04381117348036243,0.995845317992969,0.2367415689675648,0.9201451905626135,7.959536998847744e-05,0.00039715242044697206
7,0.03397571654575402,0.99712368168744,0.23414809187830252,0.9437386569872959,7.297252973710758e-05,0.00036377062968501693
8,0.02417304435999068,0.9977628635346756,0.24504416659068715,0.9292196007259528,6.579634122155991e-05,0.0003275997400965494
9,0.016135239040258213,0.9996804090763822,0.22012677261379365,0.9401088929219601,5.824350601949144e-05,0.00028953039902753766
10,0.015622491010435856,0.9987216363055289,0.21916628884533573,0.9401088929219601,5.050000000000001e-05,0.0002505
11,0.013542899880980905,0.9990412272291467,0.22790263873100713,0.9310344827586207,4.275649398050859e-05,0.00021146960097246246
12,0.010178544342496423,0.9993608181527645,0.2285655487308485,0.9346642468239564,3.520365877844011e-05,0.00017340025990345064
13,0.01227596400977705,0.9987216363055289,0.2301008890090534,0.9310344827586207,2.8027470262892444e-05,0.00013722937031498307
14,0.007586388511195679,1.0,0.23120748504536554,0.9274047186932849,2.1404630011522593e-05,0.00010384757955302797
15,0.007202705046350714,0.9996804090763822,0.23429357645840482,0.9274047186932849,1.5498214331265904e-05,7.40768580939564e-05
16,0.007660384070334766,0.9993608181527645,0.23095656993601155,0.9364791288566243,1.0453658778440109e-05,4.865025990345063e-05
17,0.006399833804699474,0.9996804090763822,0.22612367302666125,0.9328493647912885,6.3951770526757955e-06,2.8193872215002235e-05
18,0.006111317376414783,0.9996804090763822,0.2235040600308489,0.9328493647912885,3.422702443389901e-06,1.3211399184359193e-05
19,0.00588940095752311,1.0,0.22802719951162753,0.9292196007259528,1.609427140540686e-06,4.071759021513154e-06
20,0.005340506449775141,0.9996804090763822,0.2213920248966468,0.9346642468239564,1e-06,1e-06
