epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,1.1056336149901924,0.700862895493768,0.38314681041803206,0.8711433756805808,9.939057285945933e-05,0.0019876944964248404
2,0.2806476262925189,0.921061041866411,0.3248819886231812,0.8892921960072595,9.757729755661012e-05,0.0019510809880370062
3,0.14001798444508212,0.9606903163950143,0.26067532904567825,0.9092558983666061,9.460482294732422e-05,0.0018910610209262738
4,0.08496742646042323,0.9773090444231384,0.26000318942615214,0.925589836660617,9.054634122155992e-05,0.0018091124858777602
5,0.06141484496158394,0.9840204538191115,0.2528663052401477,0.9237749546279492,8.550178566873411e-05,0.0017072532277959543
6,0.047849901145536625,0.9884947267497604,0.2588644807367246,0.9328493647912885,7.959536998847744e-05,0.001587991359666327
7,0.03646286671815131,0.9907318632150847,0.25872814550847084,0.9328493647912885,7.297252973710758e-05,0.0014542635044896772
8,0.02921380811499193,0.9929689996804091,0.2906832107006422,0.9219600725952813,6.579634122155991e-05,0.0013093624858777602
9,0.016924045727576033,0.99712368168744,0.2178925139636829,0.941923774954628,5.824350601949144e-05,0.0011568562478077111
10,0.017950680767644056,0.995845317992969,0.2500439258486695,0.9364791288566243,5.050000000000001e-05,0.0010005000000000003
11,0.014622775383576984,0.9961649089165868,0.24838408210928367,0.9292196007259528,4.275649398050859e-05,0.0008441437521922899
12,0.008361526442136284,0.9987216363055289,0.22285181385449754,0.941923774954628,3.520365877844011e-05,0.0006916375141222405
13,0.012789319633673215,0.9961649089165868,0.23137714164483678,0.9401088929219601,2.8027470262892444e-05,0.0005467364955103233
14,0.0058041277627876465,0.9993608181527645,0.22718665206605423,0.9346642468239564,2.1404630011522593e-05,0.0004130086403336735
15,0.005623824606012921,0.9993608181527645,0.22983572511729225,0.9328493647912885,1.5498214331265904e-05,0.000293746772204046
16,0.004576626658864074,0.9996804090763822,0.2246912724783005,0.9382940108892922,1.0453658778440109e-05,0.00019188751412224024
17,0.003142757285308937,1.0,0.2199131565611343,0.9382940108892922,6.3951770526757955e-06,0.00010993897907372646
18,0.004614592932840912,0.9996804090763822,0.2132313424305561,0.9364791288566243,3.422702443389901e-06,4.991901196299407e-05
19,0.004412139707543171,0.9990412272291467,0.2212455301577675,0.9328493647912885,1.609427140540686e-06,1.330550357515992e-05
20,0.0036798019157695803,0.9996804090763822,0.21306409625110034,0.9346642468239564,1e-06,1e-06
