epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.8371,1.73137,2.89143,1.09015,0.06393,0.23037,0.08989,0.0503,1.27029,2.31774,0.81187,0.00328704,0.00328704,0.0704167
2,26.3807,1.69977,1.79165,1.05525,0.28363,0.22078,0.16095,0.08845,1.22795,1.20602,0.82197,0.00661784,0.00661784,0.0404141
