epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,2.286482306134781,0.518056887184404,0.9928418678077725,0.8112522686025408,2.98214809386295e-05,0.00029815940691897306
2,0.8125441303913035,0.8571428571428571,0.5167204385552345,0.911070780399274,2.929031948627973e-05,0.0002926829491861254
3,0.46735926050086796,0.9159475870885266,0.376045546330471,0.9147005444646098,2.8419594600731336e-05,0.00028370547536616097
4,0.3150681775383539,0.9450303611377436,0.3191265332936808,0.9183303085299456,2.723074641843674e-05,0.00027144804065905466
5,0.23242937123653568,0.9616490891658677,0.2755264644451886,0.9346642468239564,2.575304832720494e-05,0.0002562124637873889
6,0.17597780359290438,0.9689996804090764,0.26023560337816953,0.9292196007259528,2.4022886158240864e-05,0.00023837389521772474
7,0.13770613653871647,0.9824224992010226,0.23667789836111605,0.9473684210526315,2.2082862246223432e-05,0.00021837157971106225
8,0.10799609658511616,0.9862575902844359,0.23304123723517745,0.9328493647912885,1.998074641843674e-05,0.00019669804065905466
9,0.0851336538127319,0.9910514541387024,0.23351183873068831,0.9310344827586207,1.776829974308335e-05,0.00017388695252351454
10,0.07140270196503821,0.9942473633748802,0.21947572242380703,0.9346642468239564,1.55e-05,0.0001505
11,0.06244179736685928,0.9942473633748802,0.22235540439883508,0.9346642468239564,1.3231700256916657e-05,0.0001271130474764855
12,0.05145668221971561,0.9980824544582934,0.21934697298356712,0.9401088929219601,1.1019253581563265e-05,0.00010430195934094536
13,0.05223482991034476,0.9968040907638223,0.21771751058891334,0.9382940108892922,8.917137753776574e-06,8.262842028893775e-05
14,0.042137647408976575,0.9987216363055289,0.21278995372855294,0.9346642468239564,6.977113841759142e-06,6.262610478227527e-05
15,0.042067681482974316,0.9980824544582934,0.21617827585436905,0.9346642468239564,5.246951672795062e-06,4.478753621261114e-05
16,0.038418051987033984,0.9984020453819111,0.21716226640067818,0.9364791288566243,3.769253581563264e-06,2.9551959340945366e-05
17,0.03525384677203176,0.9987216363055289,0.21239969667094588,0.9401088929219601,2.5804053992686675e-06,1.7294524633839014e-05
18,0.033401732562486644,0.9996804090763822,0.21165786418529692,0.9346642468239564,1.7096805137202739e-06,8.317050813874547e-06
19,0.0347583601331608,0.9984020453819111,0.21449453358668596,0.9346642468239564,1.1785190613705039e-06,2.84059308102692e-06
20,0.03284965275637103,0.9990412272291467,0.21118196462384153,0.9364791288566243,1e-06,1e-06
