epoch,train_loss,train_acc,val_loss,val_acc,lr_backbone,lr_head
1,1.0516578926755125,0.7018216682646213,0.5197033952996,0.8239564428312159,0.00019877498988921623,0.0019876944964248404
2,0.331056658258336,0.8938958133589006,0.6315935737641017,0.79491833030853,0.00019513012337136782,0.0019510809880370062
3,0.17308525915399608,0.9514221796100991,0.4159516269736627,0.8620689655172413,0.00018915514915674264,0.0018910610209262738
4,0.12419136887200155,0.9661233620965165,0.4068693621540459,0.8711433756805808,0.0001809971909403073,0.0018091124858777602
5,0.0997045385651588,0.9702780441035475,0.4017102940924155,0.8820326678765881,0.00017085712472806152,0.0017072532277959543
6,0.08412721016753516,0.9773090444231384,0.349834706465259,0.8947368421052632,0.00015898463260310112,0.001587991359666327
7,0.07236968105395178,0.9789069990412272,0.414400921076428,0.9019963702359347,0.00014567205472408495,0.0014542635044896772
8,0.07290080023263354,0.9779482262703739,0.45339803530170353,0.8874773139745916,0.00013124719094030732,0.0013093624858777602
9,0.053398858856430025,0.9843400447427293,0.3380188326978424,0.9074410163339383,0.00011606522927150302,0.0011568562478077111
10,0.03119855109077172,0.9926494087567913,0.2777043163046214,0.9364791288566243,0.00010050000000000003,0.0010005000000000003
11,0.02632453088001543,0.9926494087567913,0.293824969728337,0.9183303085299456,8.493477072849708e-05,0.0008441437521922899
12,0.011946604289644279,0.9980824544582934,0.288326418253774,0.9310344827586207,6.975280905969276e-05,0.0006916375141222405
13,0.00957466181535506,0.9987216363055289,0.2886478559345602,0.9274047186932849,5.5327945275915107e-05,0.0005467364955103233
14,0.005599179181614673,0.9990412272291467,0.2742173335296922,0.925589836660617,4.201536739689894e-05,0.0004130086403336735
15,0.0046928829558731825,0.9993608181527645,0.2839464170422182,0.9292196007259528,3.0142875271938532e-05,0.000293746772204046
16,0.0031723214932334915,1.0,0.27088238309710516,0.9274047186932849,2.0002809059692742e-05,0.00019188751412224024
17,0.002463391658630652,1.0,0.2663334497198219,0.9274047186932849,1.1844850843257407e-05,0.00010993897907372646
18,0.004111110268952578,0.9987216363055289,0.2687705109020976,0.9328493647912885,5.869876628632224e-06,4.991901196299407e-05
19,0.004381909771066679,0.9993608181527645,0.2751615306670134,0.9292196007259528,2.225010110783803e-06,1.330550357515992e-05
20,0.0027976030735051946,0.9996804090763822,0.26315262392433714,0.9310344827586207,1e-06,1e-06
